Relocated Date,Make,Color,Plate,State,Relocated From Address Number,Relocated From Street Direction,Relocated From Street Name,Relocated From Suffix,Relocated To Address Number,Relocated To Direction,Relocated To Street Name,Relocated To Suffix,Relocated Reason,Service Request Number
06/11/2015 08:40:00 AM,Mazda,Black,V524604,Illinois,1520.0,,STLOUIS,,1504,N,STLOUIS,,Forestry,15-02634573
06/11/2015 08:36:00 AM,Dodge,Black,8292868,Illinois,6033.0,S,NARRAGANSETT,AVE,6000,S,NAGLE,,CDOT Street Resurfacing,15-02633659
06/11/2015 08:35:00 AM,Hyundai,Silver,E342055,Illinois,2032.0,E,68TH,ST,2018,E,68TH STREET,,Water Management,15-02635283
06/11/2015 08:15:00 AM,Chrysler,Gray,H840003,Illinois,5544.0,,NORTH AVE,,5552,W,NORTH  AVE,,Other,15-02633729
06/11/2015 08:15:00 AM,Ford,Green,E488559,Illinois,5646.0,N,KENMORE,AVE,5640,N,KENMORE,,CDOT Street Resurfacing,15-02632788
06/11/2015 08:15:00 AM,Honda,Gray,L117472,Illinois,3200.0,N,LAKE SHORE,DR,3180,N,LAKE SHORE DRIVE,,Accident,15-02632957
06/11/2015 08:05:00 AM,Chevrolet,White,3719815,Illinois,3605.0,W,58TH,PL,3719,W,58TH,,Other,15-02633671
06/11/2015 07:55:00 AM,Chevrolet,Silver,P560602,Illinois,743.0,N,CAMPBELL,AVE,723,N,CAMPBELL,,Forestry,15-02632938
06/11/2015 07:55:00 AM,Nissan,Gray,P253617,Illinois,5300.0,S,SB OUTER LAKE SHORE,DR,5300,S,HYDE PARK BLVD,,Broken Down,15-02632665
06/11/2015 07:30:00 AM,Pontiac,Silver,V414077,Illinois,6200.0,S,LAKE SHORE,DR,5700,S,COLUMBIA DR,,Broken Down,15-02632625
06/11/2015 07:15:00 AM,Toyota,White,G594815,Illinois,1404.0,W,SUNNYSIDE,AVE,1417,W,SUNNYSIDE,,Forestry,15-02636025
06/11/2015 12:00:00 AM,Chevrolet,Green,951R233,Illinois,2200.0,S,NB OUTER LAKE SHORE,,1800,S,LAKE SHORE,,Broken Down,15-02627584
06/11/2015 12:00:00 AM,,,,,1525.0,,STLOUIS,,,,,,,15-02634840
06/11/2015 12:00:00 AM,,,,,753.0,N,CAMPBELL,AVE,,,,,,15-02633136
06/11/2015 12:00:00 AM,,,,,2915.0,S,ARCH,ST,,,,,,15-02637284
06/11/2015 12:00:00 AM,,,,,517.0,W,HURON,ST,,,,,,15-02637087
06/11/2015 12:00:00 AM,,,,,2520.0,N,LAKEVIEW,AVE,,,,,,15-02638779
06/10/2015 10:08:00 PM,Ford,Gray,S497024,Illinois,2000.0,S,LAKE SHORE,DR,3288,S,COTTAGE GROVE,,Broken Down,15-02626186
06/10/2015 10:00:00 PM,Ford,Gray,CH9882,Illinois,24.0,E,WASHINGTON,ST,350,E,LOWER WACKER DR,,CDOT Electricity,15-02626046
06/10/2015 09:50:00 PM,Ford,White,AG18296,Arizona,2300.0,N,NB OUTER LAKE SHORE,DR,1600,N,LA SALLE,,Broken Down,15-02626315
06/10/2015 08:55:00 PM,Ford,Green,P608013,Illinois,1315.0,S,LAKE SHORE,DR,350,N,LOWER WACKER DR,,Stalled,15-02624428
06/10/2015 07:40:00 PM,Pontiac,Green,V755256,Illinois,720.0,S,LAKE SHORE,DR,350,N,LOWER WACKER DR,,Stalled,15-02622778
06/10/2015 07:30:00 PM,Nissan,Gray,C116696,Illinois,1000.0,N,LAKE SHORE,DR,400,E,LOWER WACKER,,Broken Down,15-02623408
06/10/2015 06:42:00 PM,Hyundai,Black,Y723610,Illinois,3500.0,S,WENTWORTH,AVE,3700,S,MICHIGAN,,Stalled,15-02622028
06/10/2015 06:30:00 PM,Ford,White,630LCT,Indiana,1500.0,N,LAKE SHORE,DR,400,E,LOWER DRIVE-ON THE ISLAND,,Broken Down,15-02621563
06/10/2015 05:34:00 PM,Volvo,Blue,A183276,Illinois,2528.0,W,BELDEN,AVE,2537,W,DELDEN,,Water Management,15-02620358
06/10/2015 03:50:00 PM,Mitsubishi,Red,E380288,Illinois,452.0,S,LAKE SHORE,DR,752,S,LAKE SHORE DR SB,,Broken Down,15-02619300
06/10/2015 02:53:00 PM,Chevrolet,Brown,979R225,Illinois,4300.0,S,LAKE SHORE,DR,1158,E,47TH,,Broken Down,15-02618996
06/10/2015 01:24:00 PM,Dodge,Silver,E884699,Illinois,3062.0,E,79TH,ST,7929,S,COLES,,Peoples Gas,15-02615990
06/10/2015 01:18:00 PM,Ford,Green,K676990,Illinois,3064.0,E,79TH,ST,7825,S,COLES,,Peoples Gas,15-02614738
06/10/2015 01:15:00 PM,Toyota,White,P981025,Illinois,2936.0,N,COMMONWEALTH,AVE,3656,N,RECREATION,,CDOT Curb and Gutter,15-02614706
06/10/2015 12:58:00 PM,Mazda,Silver,BDCSBEN,Illinois,1050.0,W,FULLERTON,AVE,2427,N,SEMINARY,,Other,15-02614241
06/10/2015 12:50:00 PM,Infiniti/M30,Black,E943568,Illinois,1712.0,S,NEWBERRY,AVE,1712,S,NEWBERRY,,Commonwealth Edison,15-02614231
06/10/2015 12:45:00 PM,Toyota,Gray,E557672,Illinois,2938.0,N,COMMONWEALTH,AVE,3658,N,RECREATION,,CDOT Curb and Gutter,15-02614705
06/10/2015 12:31:00 PM,Toyota,Silver,L958604,Illinois,5416.0,S,HARPER,AVE,5455,S,HARPER,,CDOT Street Resurfacing,15-02613753
06/10/2015 12:30:00 PM,Honda,Red,S4977190,Illinois,3106.0,W,61ST,ST,3008,W,61ST,,Other,15-02614218
06/10/2015 12:25:00 PM,Jeep - Year Greater 1988,Gray,L420492,Illinois,11307.0,S,EDBROOKE,AVE,11250,S,EDBROOKE,,Water Management,15-02614417
06/10/2015 12:20:00 PM,Honda,Green,HNT193,Mississippi,11309.0,S,EDBROOKE,AVE,11325,S,EDBROOKE,,Water Management,15-02614254
06/10/2015 12:15:00 PM,Chrysler,Silver,H958847,Illinois,1007.0,N,WOLCOTT,AVE,1005,N,WOLCOTT,,Peoples Gas,15-02613186
06/10/2015 11:54:00 AM,Infiniti/M30,Black,E635452,Illinois,4701.0,S,CORNELL,AVE,4659,S,CORNELL,,Broken Down,15-02613531
06/10/2015 11:45:00 AM,Chrysler,Black,P493858,Illinois,3116.0,W,61ST,ST,6104,S,WHIPPLE,,Other,15-02614217
06/10/2015 11:45:00 AM,Honda,Gray,H495479,Illinois,2047.0,N,WHIPPLE,ST,2041,N,WHIPPLE,,Forestry,15-02614737
06/10/2015 11:28:00 AM,Pontiac,Silver,V482385,Illinois,4658.0,W,48TH,ST,4655,W,48TH STREET,,CDOT Street Resurfacing,15-02612086
06/10/2015 11:20:00 AM,Chevrolet,Black,809XRR,Iowa,2106.0,N,WHIPPLE,ST,2119,N,WHIPPLE,,Forestry,15-02614736
06/10/2015 11:18:00 AM,Nissan,Blue,961R194,Illinois,2843.0,N,MONITOR,AVE,2849,N,MONITOR,,Peoples Gas,15-02611576
06/10/2015 11:15:00 AM,Nissan,Black,7621346,Illinois,812.0,N,HERMITAGE,AVE,2038,W,AUGUSTA,,Police,15-02611858
06/10/2015 10:51:00 AM,Audi,Silver,V328929,Illinois,4611.0,W,SHAKESPEARE,AVE,2208,N,KNOX,,Water Management,15-02611251
06/10/2015 10:30:00 AM,Chevrolet,Green,N134718,Illinois,2533.0,N,SACRAMENTO,AVE,2537,N,SACRAMENTO,,Forestry,15-02614735
06/10/2015 10:25:00 AM,Toyota,Blue,H594168,Illinois,2531.0,N,SACRAMENTO,AVE,2541,N,SACRAMENTO,,Forestry,15-02614734
06/10/2015 10:23:00 AM,Ford,Red,8236537,Illinois,1334.0,E,73RD,ST,1327,E,73RD,,Water Management,15-02610111
06/10/2015 10:15:00 AM,Volkswagen,Silver,H555361,Illinois,2530.0,N,SACRAMENTO,AVE,2540,N,SACRAMENTO,,Forestry,15-02614733
06/10/2015 10:10:00 AM,Lexus,Burgundy,V610520,Illinois,4021.0,W,GLENLAKE,AVE,3956,W,GRANVILLE,,Water Management,15-02609913
06/10/2015 10:07:00 AM,Mitsubishi,White,V173411,Illinois,5845.0,S,ARTESIAN,AVE,2415,W,58TH STREET,,Water Management,15-02609860
06/10/2015 10:02:00 AM,Toyota,Black,V280488,Illinois,4020.0,W,GLENLAKE,AVE,6121,N,PULASKI,,Water Management,15-02609912
06/10/2015 09:54:00 AM,Chevrolet,Gray,S497647,Illinois,1301.0,N,KEDZIE,AVE,1245,N,KEDZIE,,Other,15-02609392
06/10/2015 09:50:00 AM,Chevrolet,White,V721926,Illinois,4020.0,W,GLENLAKE,AVE,6112,N,PULASKI,,Water Management,15-02609911
06/10/2015 09:40:00 AM,Buick,Maroon,L964721,Illinois,1300.0,N,SB OUTER LAKE SHORE,DR,99,E,NORTH,,Broken Down,15-02609520
06/10/2015 09:30:00 AM,Honda,Silver,7243565,Illinois,1900.0,N,SB OUTER LAKE SHORE,DR,99,E,NORTH,,Broken Down,15-02609518
06/10/2015 09:30:00 AM,Nissan,Blue,K464232,Illinois,3513.0,N,JANSSEN,AVE,3501,N,JANSSEN,,Forestry,15-02614732
06/10/2015 09:28:00 AM,Chrysler,Red,4719056,Illinois,98.0,E,126TH,ST,12608,S,MICHIGAN,,CDOT Street Resurfacing,15-02608878
06/10/2015 09:24:00 AM,Chevrolet,Silver,N332975,Illinois,3034.0,N,FRANCISCO,AVE,2850,W,BARRY,,Peoples Gas,15-02608682
06/10/2015 09:10:00 AM,Hyundai,Gray,R546572,Illinois,2610.0,,CHICAGO,,2642,W,SUPERIOR,,Water Management,15-02609209
06/10/2015 09:05:00 AM,Dodge,Gray,DL2868,Illinois,4027.0,S,ROCKWELL,ST,4041,S,ROCKWELL,,Water Management,15-02608596
06/10/2015 09:05:00 AM,Dodge,Gray,DL2868,Illinois,3605.0,W,58TH,,4041,S,ROCKWELL,,Water Management,15-02608940
06/10/2015 09:00:00 AM,Honda,Silver,V686295,Illinois,3113.0,N,KENNETH,AVE,3124,N,KOSTNER,,Water Management,15-02608288
06/10/2015 08:58:00 AM,Chevrolet,White,N211145,Illinois,4324.0,W,52ND,ST,5146,S,TRIPP,,Water Management,15-02608081
06/10/2015 08:55:00 AM,Nissan,Gray,8934988,Illinois,1447.0,W,ROSCOE,ST,1443,W,ROSCOE,,Forestry,15-02614731
06/10/2015 08:53:00 AM,Hyundai,Silver,S384334,Illinois,4328.0,W,52ND,ST,5148,S,TRIPP,,Water Management,15-02608080
06/10/2015 08:50:00 AM,Pontiac,Brown,V608722,Illinois,300.0,S,LAKE SHORE,DR,1800,S,STATE,,Police,15-02609578
06/10/2015 08:45:00 AM,Lexus,White,E871961,Illinois,5516.0,N,WINTHROP,AVE,1355,W,FOSTER,,CDOT Street Resurfacing,15-02608068
06/10/2015 08:39:00 AM,Pontiac,Silver,NOTTALL,Illinois,4037.0,N,MEADE,AVE,4029,N,MOODY,,Peoples Gas,15-02607618
06/10/2015 08:25:00 AM,Chevrolet,Red,DBK685,Iowa,5300.0,S,SB OUTER LAKE SHORE,DR,4700,S,CORNELL,,Police,15-02607764
06/10/2015 08:22:00 AM,Dodge,Black,CGQ7330,Michigan,4356.0,N,WOLCOTT,AVE,4152,N,WOLCOTT,,CDOT Street Resurfacing,15-02607215
06/10/2015 08:20:00 AM,Hyundai,Gray,N551583,Illinois,5515.0,N,WINTHROP,AVE,1350,W,FOSTER,,CDOT Street Resurfacing,15-02607188
06/10/2015 08:20:00 AM,Lexus,Black,4185044,Illinois,8706.0,S,EUCLID,AVE,8816,S,EUCLID,,CDOT Street Resurfacing,15-02607331
06/10/2015 08:10:00 AM,Toyota,Red,S959809,Illinois,601.0,W,DRUMMOND,PL,600,W,DRUMMOND PL,,Other,15-02606958
06/10/2015 08:00:00 AM,Toyota,Black,V995735,Illinois,537.0,W,DRUMMOND,PL,531,W,DRUMMOND PL,,Other,15-02606957
06/10/2015 07:50:00 AM,Chrysler,Gray,L568431,Illinois,2721.0,N,CLARK,ST,2731,N,CLARK,,Other,15-02606956
06/10/2015 07:45:00 AM,Dodge,Black,E357673,Illinois,3950.0,W,GRAND,AVE,4040,W,GRAND,,CDOT Street Resurfacing,15-02606546
06/10/2015 07:45:00 AM,Hyundai,Black,E715863,Illinois,5538.0,N,WINTHROP,AVE,1322,W,FOSTER,,CDOT Street Resurfacing,15-02606679
06/10/2015 07:30:00 AM,Chevrolet,Brown,R497164,Illinois,3654.0,W,39TH,PL,2716,W,37,,Other,15-02608594
06/10/2015 07:25:00 AM,Toyota,Black,R502708,Illinois,4534.0,N,DOVER,ST,4533,N,DOVER,,Forestry,15-02606271
06/10/2015 07:15:00 AM,Toyota,Blue,V532044,Illinois,3650.0,W,39TH,PL,3944,S,ROCKWELL,,Other,15-02608593
06/10/2015 07:05:00 AM,Saturn,Black,RUSH2BH,Illinois,4734.0,N,HERMITAGE,AVE,4728,N,HERMITAGE,,Forestry,15-02606270
06/10/2015 12:30:00 AM,Chevrolet,Black,E905067,Illinois,5200.0,N,NB OUTER LAKE SHORE,DR,4900,N,MARINE DR,,Police,15-02603430
06/10/2015 12:00:00 AM,,,,,335.0,N,MASON,AVE,,,,,,15-02613005
06/10/2015 12:00:00 AM,,,,,6914.0,S,CHAMPLAIN,,,,,,,15-02611265
06/10/2015 12:00:00 AM,,,,,400.0,S,18TH DR,DR,,,,,,15-02622779
06/10/2015 12:00:00 AM,,,,,400.0,S,18TH DR,DR,,,,,,15-02621806
06/10/2015 12:00:00 AM,,,,,4265.0,N,ELSTON,AVE,,,,,,15-02607072
06/10/2015 12:00:00 AM,,,,,552.0,S,LAKE SHORE,DR,,,,,,15-02619503
06/10/2015 12:00:00 AM,,,,,822.0,N,KEDVALE,AVE,,,,,,15-02610627
06/10/2015 12:00:00 AM,,,,,2710.0,,CHICAGO,,,,,,,15-02609393
06/09/2015 07:35:00 PM,Chevrolet,White,V681954,Illinois,124.0,E,14TH,ST,107,E,14TH,,Broken Down,15-02598796
06/09/2015 06:45:00 PM,Toyota,Blue,E937788,Illinois,215.0,W,33RD,ST,4126,S,UNION STREET,,U.S. Cellular Field Sox,15-02598272
06/09/2015 06:28:00 PM,Dodge,Yellow,3022TX,Illinois,1101.0,E,MARQUETTE,RD,6600,S,MINERVA,,Accident,15-02598445
06/09/2015 06:25:00 PM,Jeep - Year Greater 1988,Gray,V668910,Illinois,215.0,W,33RD,ST,4124,S,UNION STREET,,U.S. Cellular Field Sox,15-02598271
06/09/2015 06:10:00 PM,Chevrolet,Gold,E490490,Illinois,1600.0,N,SB OUTER LAKE SHORE,DR,350,E,LOWER WACKER DRIVE,,Broken Down,15-02597394
06/09/2015 05:55:00 PM,Ford,Blue,N901755,Illinois,105.0,S,MICHIGAN,AVE,400,E,LOWER WACKER ISLAND,,Broken Down,15-02597147
06/09/2015 05:17:00 PM,Toyota,Gray,N895213,Illinois,3719.0,S,PAULINA,ST,3709,S,PAULINA STREET,,Water Management,15-02596386
06/09/2015 05:10:00 PM,Kia Motors Corp,Silver,S745485,Illinois,3717.0,S,PAULINA,ST,3711,S,PAULINA STREET,,Water Management,15-02596385
06/09/2015 04:25:00 PM,Nissan,White,R41613,Illinois,3900.0,S,SB OUTER LAKE SHORE,DR,1158,E,47TH,,Broken Down,15-02598446
06/09/2015 02:30:00 PM,Ford,White,WD1G3N,Missouri,1000.0,N,NB OUTER LAKE SHORE,DR,350,E,LOWER WACKER DRIVE,,Broken Down,15-02592859
06/09/2015 02:15:00 PM,Acura,White,DEX9468,Michigan,1200.0,N,SB OUTER LAKE SHORE,DR,300,E,HURON,,Broken Down,15-02592584
06/09/2015 01:05:00 PM,Mazda,Silver,X876174,Illinois,3321.0,N,NAGLE,AVE,3323,N,NAGLE,,Forestry,15-02590328
06/09/2015 01:00:00 PM,Chevrolet,Gray,R729680,Illinois,4225.0,N,WOLCOTT,AVE,1931,W,BERTEAU,,CDOT Street Resurfacing,15-02590338
06/09/2015 01:00:00 PM,Nissan,Gray,L197445,Illinois,1417.0,W,HURON,ST,1367,W,HURON,,Police,15-02590624
06/09/2015 12:48:00 PM,Honda,Silver,9255753,Illinois,4309.0,N,WOLCOTT,AVE,1939,W,BERTEAU,,CDOT Street Resurfacing,15-02590337
06/09/2015 12:35:00 PM,Honda,Green,N155421,Illinois,4329.0,N,WOLCOTT,AVE,1930,W,BERTEAU,,CDOT Street Resurfacing,15-02590336
06/09/2015 12:15:00 PM,Toyota,Gray,K686245,Illinois,430.0,W,DEMING,PL,3060,N,PAULINA,,Police,15-02589833
06/09/2015 11:30:00 AM,Volvo,Green,MC1D60,Missouri,5633.0,N,KENMORE,AVE,4789,N,SIMONDS DR,,CDOT Street Resurfacing,15-02588576
06/09/2015 11:00:00 AM,Buick,Maroon,N283282,Illinois,3143.0,W,61ST,ST,6038,N,ALBANY,,Other,15-02588960
06/09/2015 10:56:00 AM,Chevrolet,Maroon,H674428,Illinois,3143.0,W,61ST,ST,6133,S,HOMAN AVENUE,,Other,15-02587999
06/09/2015 10:50:00 AM,Honda,Blue,6AAU397,California,1020.0,N,SPAULDING,AVE,1026,N,KEDZIE,,Water Management,15-02588551
06/09/2015 10:40:00 AM,Jeep/Cherokee,Gray,H650736,Illinois,2014.0,W,MELROSE,ST,3308,N,DAMEN,,Peoples Gas,15-02587731
06/09/2015 10:40:00 AM,Pontiac,Maroon,V845424,Illinois,6059.0,S,TROY,ST,6038,S,ALBANY,,Other,15-02587950
06/09/2015 10:07:00 AM,Bmw,Gray,V129064,Illinois,3145.0,W,61ST,ST,6137,S,HOMAN AVENUE,,Other,15-02586877
06/09/2015 10:03:00 AM,Toyota,Tan,X525953,Illinois,3239.0,N,KENNETH,AVE,3305,N,KOSTNER,,Water Management,15-02585582
06/09/2015 09:56:00 AM,Toyota,Blue,R603268,Illinois,2911.0,N,COMMONWEALTH,AVE,500,W,FULLERTON,,CDOT Street Resurfacing,15-02587779
06/09/2015 09:44:00 AM,Hyundai,Blue,R788248,Illinois,2909.0,N,COMMONWEALTH,AVE,2701,N,CANON DR,,CDOT Street Resurfacing,15-02587778
06/09/2015 09:40:00 AM,Infiniti/M30,Gray,K857351,Illinois,2149.0,N,MAGNOLIA,AVE,2018,N,HOYNE,,Police,15-02586980
06/09/2015 09:37:00 AM,Hyundai,Blue,R240240,Illinois,1715.0,W,MELROSE,ST,1838,W,BELMONT,,Other,15-02586285
06/09/2015 09:30:00 AM,,,,,2913.0,N,COMMONWEALTH,AVE,2730,N,LAKE SHORE DRIVE WEST,,CDOT Street Resurfacing,15-02587777
06/09/2015 09:25:00 AM,Ford,Black,246WWZ,Iowa,914.0,N,LARRABEE,ST,350,E,WACKER,,Water Management,15-02586563
06/09/2015 09:20:00 AM,Ford,Silver,E213549,Illinois,4914.0,S,BLACKSTONE,AVE,4920,S,KIMBARK,,Water Management,15-02586051
06/09/2015 09:15:00 AM,Toyota,White,97110 HCP,Illinois,3440.0,N,LAKEWOOD,AVE,3453,N,LAKEWOOD,,Forestry,15-02587810
06/09/2015 09:10:00 AM,Ford,Red,1213009,Illinois,6047.0,S,TROY,ST,5844,S,ALBANY,,Other,15-02587949
06/09/2015 09:05:00 AM,Honda,Black,9688612,Illinois,4912.0,S,BLACKSTONE,AVE,4841,S,KIMBARK,,Water Management,15-02586005
06/09/2015 08:55:00 AM,Chevrolet,Black,ZFG724,Illinois,1010.0,N,CALIFORNIA,AVE,952,N,CALIFORNIA,,Police,15-02585580
06/09/2015 08:51:00 AM,Ford,Blue,H751715,Illinois,5555.0,N,MAGNOLIA,AVE,5339,N,LAKEWOOD,,CDOT Street Resurfacing,15-02585585
06/09/2015 08:50:00 AM,General Motors Corp.,Black,F143507,Illinois,910.0,N,LARRABEE,ST,350,E,WACKER,,Water Management,15-02586467
06/09/2015 08:46:00 AM,Toyota,Gray,K850825,Illinois,5047.0,W,CULLOM,AVE,5017,W,CULLOM,,Water Management,15-02585318
06/09/2015 08:41:00 AM,Cadillac,Beige,899R636,Illinois,5038.0,W,CULLOM,AVE,5047,W,HUTCHINSON,,Water Management,15-02585317
06/09/2015 08:40:00 AM,Dodge,White,R476809,Illinois,5843.0,S,LAWNDALE,AVE,5931,S,LAWNDALE,,Other,15-02588616
06/09/2015 08:40:00 AM,Mazda,Blue,060XXZ,Colorado,3146.0,W,BELDEN,AVE,3142,W,BELDEN,,Forestry,15-02587809
06/09/2015 08:35:00 AM,Ford,Green,E362010,Illinois,5812.0,S,LAWNDALE,AVE,5803,S,LAWNDALE,,Other,15-02587948
06/09/2015 08:35:00 AM,Toyota,Tan,V769665,Illinois,3154.0,W,BELDEN,AVE,3144,W,BELDEN,,Forestry,15-02587808
06/09/2015 08:27:00 AM,Honda,Blue,N154134,Illinois,4315.0,W,52ND,ST,4322,W,53RD,,Water Management,15-02584929
06/09/2015 08:21:00 AM,Mazda,Gray,CR3OU,Michigan,1520.0,W,BERWYN,AVE,1608,W,BERWYN,,Film Office,15-02584923
06/09/2015 08:20:00 AM,Ford,Tan,Y749133,Illinois,3154.0,W,PALMER,BLVD,3143,W,PALMER,,Forestry,15-02587807
06/09/2015 08:20:00 AM,Nissan,Red,V225770,Illinois,1319.0,S,MICHIGAN,AVE,400,E,WACKER DRIVE LOWER,,Film Office,15-02584904
06/09/2015 08:15:00 AM,Toyota,White,5537842,Illinois,1512.0,W,BERWYN,AVE,1608,W,BERWYN,,Film Office,15-02584922
06/09/2015 08:10:00 AM,Bmw,White,E285925,Illinois,200.0,S,LAKE SHORE,DR,400,E,MONROE,,Broken Down,15-02585221
06/09/2015 08:10:00 AM,Nissan,Silver,S172759,Illinois,3152.0,W,PALMER,BLVD,3121,W,PALMER,,Forestry,15-02587806
06/09/2015 08:05:00 AM,Nissan,Gray,E441982,Illinois,1317.0,S,MICHIGAN,AVE,400,E,WACKER DRIVE LOWER LEVEL,,Film Office,15-02584903
06/09/2015 08:00:00 AM,Mitsubishi,Blue,149LVQ,Indiana,1459.0,N,KEDZIE,AVE,1523,N,KEDZIE,,Other,15-02584632
06/09/2015 07:55:00 AM,Dodge,Green,252886,Illinois,4041.0,W,FIFTH,AVE,4028,W,FIFTH AV,,Police,15-02584455
06/09/2015 07:50:00 AM,Hyundai,Black,R525264,Illinois,1305.0,S,MICHIGAN,AVE,400,E,WACKER DRIVE LOWER LEVEL,,Film Office,15-02584902
06/09/2015 07:40:00 AM,Honda,Green,K778546,Illinois,3607.0,W,59TH,,3846,W,59PL,,Other,15-02587947
06/09/2015 07:31:00 AM,Nissan,Blue,MTJKJ1,Illinois,2929.0,N,COMMONWEALTH,AVE,340,W,OAKDALE,,CDOT Street Resurfacing,15-02583635
06/09/2015 07:30:00 AM,Dodge,Gray,E961289,Illinois,3605.0,W,59TH,,3901,W,60,,Other,15-02587946
06/09/2015 07:30:00 AM,Toyota,Black,R188200,Illinois,2726.0,N,SHEFFIELD,AVE,2740,N,SHEFFIELD,,Forestry,15-02587805
06/09/2015 07:26:00 AM,Toyota,Gray,E557672,Illinois,2930.0,N,COMMONWEALTH,AVE,340,W,OAKDALE,,CDOT Street Resurfacing,15-02583634
06/09/2015 07:18:00 AM,Mitsubishi,Silver,R443112,Illinois,2930.0,N,COMMONWEALTH,AVE,2961,N,LAKE SHORE DRIVE WEST,,CDOT Street Resurfacing,15-02583633
06/09/2015 06:35:00 AM,Toyota,White,E444005,Illinois,1234.0,S,MICHIGAN,AVE,1932,S,ARCHER,,Film Office,15-02582682
06/09/2015 06:20:00 AM,Bmw,White,001177587,Illinois,1238.0,S,MICHIGAN,AVE,1922,S,ARCHER,,Film Office,15-02582681
06/09/2015 06:05:00 AM,Kia Motors Corp,White,7334540,Illinois,1240.0,S,MICHIGAN,AVE,1918,S,ARCHER,,Film Office,15-02582680
06/09/2015 05:40:00 AM,Toyota,White,P642129,Illinois,1246.0,S,MICHIGAN,AVE,1916,S,ARCHER,,Film Office,15-02581822
06/09/2015 05:25:00 AM,Ford,Gray,E693208,Illinois,1248.0,S,MICHIGAN,AVE,1914,S,ARCHER,,Film Office,15-02581821
06/09/2015 05:10:00 AM,Honda,Blue,N227920,Illinois,1250.0,S,MICHIGAN,AVE,1912,S,ARCHER,,Film Office,15-02581820
06/08/2015 09:55:00 PM,Bmw,Red,S148545,Illinois,2700.0,N,LAKE SHORE,DR,427,W,BELMONT,,Stalled,15-02577598
06/08/2015 09:15:00 PM,Volkswagen,Black,9184168,Illinois,5416.0,S,CORNELL,AVE,1702,E,55TH,,Other,15-02561283
06/08/2015 08:05:00 PM,Buick,Black,5952965,Illinois,650.0,N,NB OUTER LAKE SHORE,DR,375,E,CHICAGO,,Stalled,15-02574837
06/08/2015 04:30:00 PM,Chevrolet,Blue,75932FF,Illinois,3000.0,S,SB OUTER LAKE SHORE,DR,500,E,18TH,,Broken Down,15-02570761
06/08/2015 04:00:00 PM,Oldsmobile,Maroon,E469850,Illinois,4403.0,W,111TH,ST,4401,W,111TH STREET,,Accident,15-02570681
06/08/2015 03:30:00 PM,Chevrolet,Silver,E726249,Illinois,1100.0,N,LAKE SHORE,DR,1200,S,WABASH,,Broken Down,15-02569631
06/08/2015 02:05:00 PM,Audi,Black,MCR 291,Illinois,736.0,W,CHICAGO,AVE,820,N,LARRABEE,,Accident,15-02567932
06/08/2015 01:35:00 PM,Hyundai,Blue,N705946,Illinois,150.0,N,RACINE,AVE,1800,W,LAKE,,Police,15-02566902
06/08/2015 01:10:00 PM,Mercury,Black,V512204,Illinois,150.0,N,RACINE,AVE,1800,W,LAKE,,Police,15-02566432
06/08/2015 01:04:00 PM,Honda,Silver,E224132,Illinois,5435.0,N,MAGNOLIA,AVE,1234,W,BERWYN,,CDOT Street Resurfacing,15-02566240
06/08/2015 12:40:00 PM,Ford,Gray,K691115,Illinois,150.0,N,RACINE,AVE,1800,W,LAKE,,Police,15-02565894
06/08/2015 12:35:00 PM,Ford,White,536HBU,Minnesota,6733.0,N,GREENVIEW,AVE,6810,N,GREENVIEW,,CDOT Street Resurfacing,15-02565648
06/08/2015 12:27:00 PM,Chrysler,Blue,N283187,Illinois,6655.0,N,GREENVIEW,AVE,6652,N,GREENVIEW,,CDOT Street Resurfacing,15-02565647
06/08/2015 12:25:00 PM,Chevrolet,Silver,P581473,Illinois,6208.0,N,KENMORE,AVE,6226,N,KENMORE,,Water Management,15-02565268
06/08/2015 12:22:00 PM,Ford,White,L784383,Illinois,6645.0,N,GREENVIEW,AVE,6654,N,GREENVIEW,,CDOT Street Resurfacing,15-02565645
06/08/2015 12:08:00 PM,Nissan,Gray,R393789,Illinois,3047.0,S,PULASKI,RD,3046,S,PULASKI,,Commonwealth Edison,15-02565124
06/08/2015 12:05:00 PM,Toyota,Black,9287800,Illinois,150.0,N,RACINE,AVE,1800,W,LAKE,,Police,15-02565269
06/08/2015 11:59:00 AM,Volkswagen,Gray,345R793 TEMPORARY,Illinois,3941.0,W,31ST,ST,3942,W,31TH STREET,,Commonwealth Edison,15-02565123
06/08/2015 11:30:00 AM,Toyota,Black,N522444,Illinois,150.0,N,RACINE,AVE,1701,W,FULTON,,Police,15-02564461
06/08/2015 11:17:00 AM,Toyota,Gray,R944036,Illinois,580.0,W,HAWTHORNE,PL,3750,N,RECREATION DR,,CDOT Street Resurfacing,15-02564424
06/08/2015 11:05:00 AM,Ford,Gray,N149721,Illinois,574.0,W,HAWTHORNE,PL,3750,N,RECREATION DR,,CDOT Street Resurfacing,15-02564423
06/08/2015 11:03:00 AM,Toyota,Green,E805165,Illinois,1454.0,N,KEDZIE,AVE,1341,N,KEDZIE,,Other,15-02566007
06/08/2015 11:00:00 AM,Nissan,Silver,N3325167,Illinois,500.0,S,NB OUTER LAKE SHORE,,404,E,MONROE,,Stalled,15-02563626
